date: 2018-11-27 ; title: 奉节县朱衣镇三塘村农村移民安置区精准帮扶项目中标结果公告 ; location: 奉节县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20181127/a32908eb-f84e-4c86-9ca5-d8847f807d99.html
date: 2018-09-04 ; title: 奉节县吐祥镇第二完全小学建设工程中标结果公告 ; location: 奉节县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180904/62d7cb16-03e3-4352-ba20-c947c3d3f227.html
date: 2018-09-04 ; title: 重庆轨道交通十号线二期大礼堂站、曾家岩站及区间隧道工程 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180904/ee4d819c-3e90-4014-933c-77b6056b4be9.html
date: 2018-09-04 ; title: 重庆市第七人民医院门诊住院综合楼工程－环境工程 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180904/891cad72-2f24-4c3e-b711-74064240218d.html
date: 2018-09-04 ; title: 唐家桥污水处理厂改扩建附属工程综合楼外墙装饰工程 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180904/642f9f5e-8672-46a9-b587-d6dde0bcdf7f.html
date: 2018-09-04 ; title: 空港新城H1道路工程（秋成西路至秋成大道段）中标结果公告 ; location: 渝北区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180904/77ebd3f4-3aa0-4dd4-b3aa-285b3611ac22.html
date: 2018-09-11 ; title: 江津区石蟆镇2018年农村小康路建设项目（腊合、六新、宝柒）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/adad4732-e3b7-4c12-a04f-ec58f9e33e7a.html
date: 2018-09-11 ; title: 江南职高进校广场及校貌整治工程（立面改造及管网下地）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/0756e901-9e3e-457c-9b9b-48160f55404d.html
date: 2018-09-11 ; title: 双福第四小学项目监理招标(第二次)中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/7c6b543c-6054-4c9a-a759-e37aa74a667f.html
date: 2018-09-11 ; title: 酉阳县天馆乡魏市村撤并村通畅工程（岔河至石门坎）中标结果公告 ; location: 酉阳县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/765c04d5-cb62-4fb3-805f-47512ef00917.html
date: 2018-09-11 ; title: 江津区石蟆镇2018年农村小康路建设项目（狮黄、易姚、石大）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/a644d89e-ea81-4de1-9ae4-e4f10ad830d5.html
date: 2018-09-11 ; title: 彭水县鞍子镇大池社区土地整治项目等4个土地整治项目中标结果公告 ; location: 彭水县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/667eb597-1796-4bef-9e48-f0f23919f5ed.html
date: 2018-09-11 ; title: 彭水县鞍子镇大池社区土地整治项目等4个土地整治项目中标结果公告 ; location: 彭水县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/b6a1bb77-14f0-49ca-b4b7-ed19642bca78.html
date: 2018-09-11 ; title: 恒芯天际总部研发基地周边2条道路项目设计中标结果公告 ; location: 合川区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/9f9fae32-d708-45f8-bacd-919f93521526.html
date: 2018-09-11 ; title: 渝开大道道路工程监理 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/949ad914-5446-4b3d-bb11-760210272f92.html
date: 2018-09-11 ; title: 万州区移民培训及就业基地电梯采购及安装 ; location: 万州区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/eec53bd7-20c4-4ec6-9a35-c9280c1d8a32.html
date: 2018-09-11 ; title: 金渝大道道路整治工程 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/24021af5-35e5-403c-bcfd-338ecfc002e9.html
date: 2018-09-11 ; title: 互联网三期（原渝兴展望中心）监理招标 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/72878260-aefa-4281-b6a3-5f7fdc91f5a6.html
date: 2018-09-10 ; title: 奉节县2017年农村公路通畅扶贫建设项目冯坪乡中(锅厂）村C062天河路中标结果公告 ; location: 奉节县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180910/effbe360-c150-4365-8225-5c7d9a777115.html
date: 2018-09-10 ; title: 奉节县康坪乡光辉村农村移民安置区精准帮扶项目中标结果公告 ; location: 奉节县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180910/da6b1883-a1e5-4263-ac2e-46f881b5a0a2.html
date: 2018-09-10 ; title: 110KV江津城几南北线搬迁工程施工中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180910/24160d46-3489-4466-9de1-df12ab4ca8b9.html
date: 2018-09-10 ; title: 忠县2018年国家水土保持重点工程陈家河小流域中标结果公告 ; location: 忠县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180910/fbd5f4b5-c143-4840-8f82-ee7ad0b2e546.html
date: 2018-09-10 ; title: 重庆潍柴研发座台建设项目中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180910/cf17373e-8145-41c5-a7d8-797f64e49585.html
date: 2018-09-10 ; title: 江津区西湖镇2017年农村公路（凉白路）建设项目中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180910/80bb74a2-2010-4a25-bf98-1287b2986695.html
date: 2018-09-12 ; title: 江津区油溪镇2018年农村小康路（全域旅游公路）建设工程（一标段）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/3bca5cbd-afb2-4a45-8672-32c566ed3c51.html
date: 2018-09-12 ; title: 酉阳县人行道提档升级改造工程中标结果公告 ; location: 酉阳县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/cc497e15-26c9-4747-9073-de16e7dbc012.html
date: 2018-09-12 ; title: 忠县忠州街道佑溪村、南溪村农村移民安置区精准帮扶项目（居民点道路交通工程）中标结果公告 ; location: 忠县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/8d6b5064-c6b3-4af2-bcf5-a263269199d0.html
date: 2018-09-12 ; title: 忠县忠州街道新桥社区白仙井通畅公路工程中标结果公告 ; location: 忠县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/a9a618f4-c5e6-45f0-8b69-6844b367d1fc.html
date: 2018-09-12 ; title: 长寿区双龙镇2018年“四好农村路”双龙社区、联合村、天堂村通组公路（车王路、夹风路、园龙路等）中标结果公告 ; location: 长寿区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/553d79bf-d421-4afe-b8eb-b13c8a02240c.html
date: 2018-09-12 ; title: 蔡家镇2018年农村小康路（全域旅游公路）建设项目（福陈旅游路、大坪旅游路）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/4bf2aa67-3d75-4f1c-8494-2e23fe4dc667.html
date: 2018-09-12 ; title: 璧山农村联网公路-四好农村路建设一期工程施工监理项目（一标段）中标结果公告 ; location: 璧山区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/7d8fbd26-f452-4152-ba03-52a6760ac3fe.html
date: 2018-09-12 ; title: 石门大佛寺摩崖造像保护利用设施建设工程设计（第二次）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/74e969e1-1956-4679-abb8-6edba4a2dd8f.html
date: 2018-09-12 ; title: 巫溪县土城镇黑水河公路改建工程中标结果公告 ; location: 巫溪县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/87fdd1cf-bc24-49cb-80d0-347e70aae527.html
date: 2018-09-12 ; title: 北碚区复兴街道“四好农村路”龙万路改建工程中标结果公告 ; location: 北碚区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/a6e5260b-763b-41f0-a777-d17a5adad9e7.html
date: 2018-09-12 ; title: 北碚区复兴街道“四好农村路”核桃湾支路改建工程中标结果公告 ; location: 北碚区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/c872f208-d83e-41cd-8ad7-3c3c39649be1.html
date: 2018-09-12 ; title: 空港新城临空金融总部及悦港大道三期工程施工监理中标结果公告 ; location: 渝北区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/98308abf-3ae9-415c-a983-c4de054f7b15.html
date: 2018-09-12 ; title: 长寿区渝宜高速渡南立交工程方案设计(第二次）中标结果公告 ; location: 长寿区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/f9cf8ef4-9bd9-44bf-aefc-c517b9897111.html
date: 2018-09-12 ; title: 彭水县龙溪镇焦家村土地整理项目等5个土地整理项目中标结果公告 ; location: 彭水县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/531bd29d-ac0d-48aa-a468-27d783279671.html
date: 2018-09-12 ; title: 临江镇毛垭村公路改造工程中标结果公告 ; location: 开州区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/82605b01-9b11-467b-b4aa-4fd3336e3ba0.html
date: 2018-09-11 ; title: X034大进至宣汉界公路改造工程中标结果公告 ; location: 开州区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/7dec260f-d1e5-4ec6-a35b-76c6d720412b.html
date: 2018-09-11 ; title: 满月至马营公路改造工程、满月乡顶星村公路灾害治理工程监理中标结果公告 ; location: 开州区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/e33deec1-b844-464b-b40a-d199124e30e1.html
date: 2018-09-11 ; title: X034大进至宣汉界公路改造工程监理中标结果公告 ; location: 开州区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180911/c1681350-fd29-4e5d-a0f0-a99d1cb5bc1c.html
date: 2018-09-14 ; title: 万州区龙驹镇岭上等（2）个村土地整治扶贫项目 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180914/883d63db-a786-4b3b-bd61-491a41caa2a5.html
date: 2018-09-14 ; title: 重庆市主城区老旧供水管网改造三期工程地质勘察 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180914/3bb79895-ddfb-4aee-9594-6b33c68fa68b.html
date: 2018-09-14 ; title: 中交中央公园项目C89-1 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180914/51f4832c-6f7c-4644-8139-1604093060ef.html
date: 2018-09-14 ; title: 翠云加压站南输管道一期工程二标段 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180914/00569c2b-38b2-4790-9556-5325de84be44.html
date: 2018-09-14 ; title: 石龙沟上游综合治理工程设计 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180914/b4ef8cbc-6a10-4988-90d9-5b72ab6646eb.html
date: 2018-09-14 ; title: 沙坪坝区土主镇惠民小区社区公园 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180914/8345d13f-5be4-4843-86a5-18903f7cff43.html
date: 2018-09-14 ; title: 万州经开区高峰生态工业园鹿山一路（南段）道路工程监理 ; location: 万州区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180914/c37ad389-be87-497c-ab56-3e357687a1ff.html
date: 2018-09-14 ; title: 翠云加压站南输管道一期工程一标段 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180914/4d4f4327-0946-40ac-8be8-03563a419b9b.html
date: 2018-09-13 ; title: 垫江县2018年度高峰镇高标准农田建设项目4标段中标结果公告 ; location: 垫江县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/6090494e-e724-4bf1-a099-4d891ff2dcce.html
date: 2018-09-13 ; title: 垫江县2018年度高峰镇高标准农田建设项目3标段中标结果公告 ; location: 垫江县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/d2cec223-0b4e-4889-986c-ae94b3f39e36.html
date: 2018-09-13 ; title: 垫江县2018年度高峰镇高标准农田建设项目2标段中标结果公告 ; location: 垫江县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/cf628e4c-7583-4b8c-9afe-4f3324422f9f.html
date: 2018-09-13 ; title: 垫江县2018年度高峰镇高标准农田建设项目1标段中标结果公告 ; location: 垫江县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/ad16e782-567f-4343-b76d-dea748f50292.html
date: 2018-09-13 ; title: 长寿经开区管廊围网工程中标结果公告 ; location: 长寿区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/a0efbe22-6d3f-4225-9804-c4b8f4998c67.html
date: 2018-09-13 ; title: 玉坪雅居征地农转城安置房3、4、6号楼、地下车库及附属配套工程项目中标结果公告 ; location: 渝北区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/e6fc1c50-884a-4631-a727-b5b5a139060a.html
date: 2018-09-13 ; title: 开州区大炉池、清泉、钦河共3座水库除险加固工程中标结果公告 ; location: 开州区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/8ad67490-ec58-41e7-9cfa-17943329b698.html
date: 2018-09-13 ; title: 石柱县2018年以工代赈示范工程桥头镇藤子沟水库智慧脆李产业园基础设施项目中标结果公告 ; location: 石柱县 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/e4995637-3d6e-4680-9856-e70f2ccf690d.html
date: 2018-09-13 ; title: 中山镇两双路旅游公路A段（两角口-太和）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/10c82fd1-f447-44a4-8e3d-405f8641f7f9.html
date: 2018-09-13 ; title: 潼南区上和镇农村建设用地复垦项目中标结果公告 ; location: 潼南区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/0f940964-6286-4ee5-b952-f8f810adbdd7.html
date: 2018-09-13 ; title: 沙坪坝区丰文社区卫生服务中心业务用房装修改造工程 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/890f9a8f-0baa-474e-9e58-74d3daa06b84.html
date: 2018-09-13 ; title: 青木关镇安置房片区污水管网工程 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/5a36cbe0-ad97-4237-9e05-ae2a566d1e28.html
date: 2018-09-13 ; title: 大渡口区E42-2地块安置房勘察设计项目 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/14f14653-72dc-436d-8bd6-ea0ef2bd428c.html
date: 2018-09-13 ; title: 空港综合配套区（Q分区）次支市政道路基础设施项目施工图审查 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/db072d63-0fff-4059-957b-44b02802a668.html
date: 2018-09-13 ; title: 盘溪河流域水环境综合整治工程、跳墩河流域水环境综合整治工程、肖家河流域水环境综合整治工程“EPC+O” ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/380f2b84-b5d2-42cc-8cc3-6683227a0284.html
date: 2018-09-13 ; title: 清水溪流域歌乐山镇山洞草房湾、三重堂社片区污水管网工程 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/179b9b0b-bcfb-4ef1-829b-92cdaab06ca2.html
date: 2018-09-13 ; title: 重庆首创天阅嘉陵二组团总承包工程 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/78876057-67fe-4fe3-a709-c58960dda3c2.html
date: 2018-09-13 ; title: 中建瑾和城项目施工监理 ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/33ced8e1-f2a6-4e0c-af08-fb5ec093beb5.html
date: 2018-09-13 ; title: 重庆市荣昌区镇级污水处理厂技改及运营项目（第二次） ; location: 市级 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180913/31d0017f-6749-4433-a0b3-ab964d9a762b.html
date: 2018-09-12 ; title: 荣昌区2018年度农业综合开发资金土地治理项目（七标段）中标结果公告 ; location: 荣昌区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/6f9234fe-45b7-4d80-8863-69a03eba40a7.html
date: 2018-09-12 ; title: 荣昌区2018年度农业综合开发资金土地治理项目（六标段）中标结果公告 ; location: 荣昌区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/7173203a-8fa4-4876-9fdb-8526dfd51990.html
date: 2018-09-12 ; title: 荣昌区2018年度农业综合开发资金土地治理项目（五标段）中标结果公告 ; location: 荣昌区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/bcfe5443-08c1-4fed-bdb4-47b57f93df29.html
date: 2018-09-12 ; title: 荣昌区2018年度农业综合开发资金土地治理项目（三标段）中标结果公告 ; location: 荣昌区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/d7e5e08f-f5ae-4a5f-b5c9-2d3763bdc4b9.html
date: 2018-09-12 ; title: 荣昌区2018年度农业综合开发资金土地治理项目（四标段）中标结果公告 ; location: 荣昌区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/da4a08d6-017e-4485-a8ff-74090af9f285.html
date: 2018-09-12 ; title: 荣昌区2018年度农业综合开发资金土地治理项目（二标段）中标结果公告 ; location: 荣昌区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/f9d02689-c07c-45ed-87ed-5570a5037696.html
date: 2018-09-12 ; title: 荣昌区2018年度农业综合开发资金土地治理项目（一标段）中标结果公告 ; location: 荣昌区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/b49e66dd-9265-4a2f-91fd-b80236088ef0.html
date: 2018-09-12 ; title: 江津区油溪镇2018年农村小康路（全域旅游公路）建设工程（三标段）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/f26c5508-fddf-455c-a911-8294459856be.html
date: 2018-09-12 ; title: 江津区油溪镇2018年农村小康路（全域旅游公路）建设工程（二标段）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180912/adb1dee1-cdce-4f86-a6cf-b8fb00305f2f.html
date: 2018-09-18 ; title: 万州区武陵镇源阳路环境综合整治（整治改造、公共停车场） ; location: 万州区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180918/7438048c-8df5-4202-b28b-188132635c25.html
date: 2018-09-17 ; title: 江津区白沙镇2018年农村小康路（全域旅游公路）建设项目（刁千旅游路、蝉河旅游路、牛竹旅游路、石狗旅游路、黄曾旅游路、黄牌旅游路、三罗旅游路）施工（三标段）中标结果公告 ; location: 江津区 ; web: https://www.cqggzy.com/jyjg/005002/005002001/20180917/e81b03cf-76d3-4ff4-84a8-9e572a38af50.html
